TransactionID,Date,Category,Product,Quantity,UnitPrice,TotalPrice,Region,SalesRep,PaymentMethod
1057,2023-06-15,Groceries,Eggs,17,469.25,7977.25,East,Alice,Online
1058,2023-09-22,Electronics,Smartphone,14,534.75,7486.5,North,Charlie,Online
1059,2023-01-03,Groceries,Milk,19,808.63,15363.97,East,Alice,Credit Card
1060,2023-12-20,Groceries,Rice,6,332.58,1995.48,South,Bob,Cash
1061,2023-11-17,Electronics,Laptop,1,594.57,594.57,West,Diana,Online
1062,2023-05-09,Furniture,Chair,11,833.35,9166.85,West,Bob,Online
1063,2023-09-24,Furniture,Chair,15,765.28,11479.2,Central,Ethan,Bank Transfer
1064,2023-10-24,Electronics,Laptop,13,316.71,4117.23,North,Alice,Cash
1065,2023-03-07,Electronics,Headphones,20,628.05,12561,North,Charlie,Cash
1066,2023-02-22,Electronics,Laptop,13,100.35,1304.55,East,Diana,Bank Transfer
1067,2023-04-30,Toys,Puzzle,15,796.19,11942.85,West,Diana,Cash
1068,2023-06-23,Electronics,Headphones,19,196.52,3733.88,Central,Charlie,Cash
1069,2023-01-07,Toys,Puzzle,19,130.35,2476.65,Central,Bob,Online
1070,2023-07-01,Groceries,Eggs,6,246.94,1481.64,Central,Diana,Cash
1071,2023-01-31,Furniture,Sofa,17,959.94,16318.98,Central,Diana,Online
1072,2023-06-09,Toys,Doll,10,605.31,6053.1,South,Diana,Online
1073,2023-07-08,Electronics,Smartphone,17,820.09,13941.53,North,Bob,Cash
1074,2023-08-05,Clothing,Jeans,3,344.84,1034.52,South,Bob,Bank Transfer
1075,2023-12-22,Groceries,Bread,11,618.02,6798.22,Central,Ethan,Bank Transfer
1076,2023-06-18,Furniture,Chair,16,223.31,3572.96,West,Alice,Cash
1077,2023-11-24,Furniture,Table,7,242.82,1699.74,West,Ethan,Online
1078,2023-07-12,Furniture,Bookshelf,12,14.84,178.08,South,Alice,Online
1079,2023-01-16,Toys,Puzzle,15,198.43,2976.45,South,Charlie,Online
1080,2023-01-23,Electronics,Smartphone,6,222.85,1337.1,South,Charlie,Online
1081,2023-03-31,Clothing,Jeans,1,180.2,180.2,South,Bob,Online
1082,2023-02-21,Electronics,Smartphone,11,936.43,10300.73,West,Alice,Online
1083,2023-08-22,Furniture,Sofa,17,977.22,16612.74,East,Bob,Bank Transfer
1084,2023-12-31,Electronics,Laptop,7,195.72,1370.04,South,Bob,Bank Transfer
1085,2023-12-22,Clothing,Jacket,8,921.41,7371.28,Central,Diana,Credit Card
1086,2023-10-02,Clothing,Jeans,2,631.31,1262.62,East,Bob,Online
1087,2023-03-06,Toys,Board Game,16,792.04,12672.64,South,Alice,Cash
1088,2023-03-27,Toys,Board Game,16,521.3,8340.8,Central,Charlie,Credit Card
1089,2023-06-14,Clothing,Shoes,9,583.28,5249.52,West,Diana,Cash
1090,2023-04-17,Furniture,Table,13,222.5,2892.5,West,Bob,Bank Transfer
1091,2023-07-13,Toys,Doll,18,89.34,1608.12,East,Charlie,Cash
1092,2023-06-01,Groceries,Bread,2,467.93,935.86,South,Ethan,Online
1093,2023-08-07,Groceries,Eggs,12,805.48,9665.76,West,Diana,Online
1094,2023-05-20,Groceries,Rice,8,269.3,2154.4,South,Diana,Cash
1095,2023-07-03,Electronics,Tablet,18,645.44,11617.92,Central,Ethan,Online
1096,2023-04-27,Electronics,Laptop,2,548.3,1096.6,North,Charlie,Online
1097,2023-04-11,Clothing,Jacket,7,707.11,4949.77,East,Charlie,Credit Card
1098,2023-10-06,Clothing,T-Shirt,12,784.21,9410.52,East,Charlie,Bank Transfer
1099,2023-07-27,Toys,Puzzle,5,866.14,4330.7,West,Ethan,Credit Card
1100,2023-04-27,Furniture,Bookshelf,19,787.04,14953.76,South,Ethan,Bank Transfer
1101,2023-08-25,Clothing,T-Shirt,14,771.28,10797.92,East,Bob,Bank Transfer
1102,2023-04-18,Groceries,Eggs,12,143.26,1719.12,Central,Alice,Credit Card
1103,2023-06-06,Electronics,Headphones,8,422.05,3376.4,East,Charlie,Bank Transfer
1104,2023-12-20,Toys,Action Figure,1,569.74,569.74,East,Ethan,Cash
1105,2023-03-13,Furniture,Sofa,20,576.01,11520.2,Central,Ethan,Bank Transfer
1106,2023-07-15,Furniture,Bookshelf,13,192.4,2501.2,North,Ethan,Cash
1107,2023-06-18,Toys,Board Game,6,108.79,652.74,East,Alice,Credit Card
1108,2023-01-17,Toys,Board Game,7,74.14,518.98,North,Bob,Bank Transfer
1109,2023-05-26,Furniture,Table,3,457.39,1372.17,East,Ethan,Online
1110,2023-09-23,Electronics,Smartphone,13,161.25,2096.25,East,Diana,Cash
1111,2023-03-08,Toys,Board Game,13,955.32,12419.16,West,Alice,Credit Card
1112,2023-03-08,Furniture,Sofa,6,605.69,3634.14,West,Diana,Online
1113,2023-10-28,Furniture,Bookshelf,1,991.13,991.13,East,Bob,Bank Transfer
1114,2023-02-02,Groceries,Milk,19,879.84,16716.96,Central,Charlie,Bank Transfer
1115,2023-08-25,Toys,Puzzle,15,350.05,5250.75,North,Charlie,Online
1116,2023-07-20,Toys,Doll,6,900.46,5402.76,West,Bob,Bank Transfer
1117,2023-08-23,Groceries,Milk,13,700.15,9101.95,Central,Alice,Cash
1118,2023-05-03,Furniture,Sofa,3,699.55,2098.65,Central,Charlie,Credit Card
1119,2023-09-10,Groceries,Rice,4,506.87,2027.48,East,Alice,Online
1120,2023-07-29,Groceries,Milk,17,49.41,839.97,East,Bob,Cash
1121,2023-02-07,Groceries,Eggs,7,399.69,2797.83,East,Diana,Cash
1122,2023-05-09,Electronics,Smartphone,16,464.05,7424.8,East,Diana,Cash
1123,2023-10-08,Furniture,Bookshelf,9,842.35,7581.15,South,Diana,Credit Card
1124,2023-01-10,Toys,Puzzle,4,536.98,2147.92,South,Charlie,Bank Transfer
1125,2023-03-28,Electronics,Laptop,15,361.3,5419.5,East,Bob,Credit Card
1126,2024-01-01,Electronics,Smartphone,17,642.81,10927.77,West,Alice,Cash
1127,2023-07-19,Clothing,Shoes,1,53.42,53.42,North,Ethan,Bank Transfer
1128,2023-04-14,Furniture,Sofa,3,20.96,62.88,South,Bob,Cash
1129,2023-01-08,Clothing,Jeans,4,797.94,3191.76,North,Bob,Credit Card
1130,2023-03-27,Electronics,Headphones,11,326.07,3586.77,Central,Alice,Credit Card
1131,2023-11-16,Furniture,Bookshelf,8,217.71,1741.68,West,Alice,Online
1132,2023-06-15,Furniture,Chair,1,392.24,392.24,West,Charlie,Bank Transfer
1133,2023-04-23,Electronics,Tablet,2,71.99,143.98,Central,Charlie,Credit Card
1134,2023-07-30,Clothing,Shoes,19,175.6,3336.4,North,Ethan,Cash
1135,2023-11-04,Clothing,Shoes,6,637.18,3823.08,South,Charlie,Online
1136,2023-12-08,Groceries,Rice,20,912.54,18250.8,East,Alice,Bank Transfer
1137,2023-07-15,Toys,Doll,1,236.44,236.44,Central,Ethan,Cash
1138,2023-06-08,Furniture,Bookshelf,3,64.62,193.86,South,Ethan,Online
1139,2023-09-13,Clothing,Jeans,7,643.83,4506.81,South,Diana,Credit Card
1140,2023-11-03,Groceries,Bread,11,645.38,7099.18,South,Charlie,Cash
1141,2023-09-24,Groceries,Bread,11,346.01,3806.11,North,Bob,Credit Card
1142,2023-10-04,Electronics,Smartphone,13,523.86,6810.18,South,Ethan,Credit Card
1143,2023-08-15,Electronics,Laptop,7,56.85,397.95,West,Alice,Credit Card
1144,2023-04-15,Furniture,Chair,18,832.06,14977.08,South,Ethan,Credit Card
1145,2023-05-01,Toys,Puzzle,10,168.34,1683.4,West,Diana,Credit Card
1146,2023-05-06,Groceries,Milk,10,288.93,2889.3,Central,Bob,Bank Transfer
1147,2023-11-22,Furniture,Sofa,12,401.25,4815,West,Alice,Credit Card
1148,2023-08-30,Groceries,Eggs,14,761.52,10661.28,Central,Ethan,Bank Transfer
1149,2023-01-11,Groceries,Eggs,20,539.51,10790.2,North,Charlie,Credit Card
1150,2023-05-12,Groceries,Eggs,10,378.27,3782.7,East,Diana,Bank Transfer
1151,2023-02-06,Clothing,Jeans,5,916.55,4582.75,West,Bob,Cash
1152,2023-01-07,Toys,Action Figure,14,940.58,13168.12,West,Diana,Online
1153,2023-07-16,Groceries,Bread,14,885.57,12397.98,Central,Alice,Cash
1154,2023-07-17,Toys,Doll,9,772.41,6951.69,South,Diana,Online
1155,2023-09-18,Groceries,Bread,14,736.99,10317.86,North,Diana,Credit Card
1156,2023-09-02,Electronics,Tablet,9,607.41,5466.69,North,Bob,Credit Card
1157,2023-05-11,Furniture,Table,3,646.18,1938.54,North,Alice,Bank Transfer
1158,2023-07-23,Toys,Puzzle,14,169.99,2379.86,Central,Bob,Bank Transfer
1159,2023-05-10,Clothing,Shoes,14,753.7,10551.8,Central,Charlie,Cash
1160,2023-02-25,Toys,Action Figure,7,930.37,6512.59,South,Charlie,Bank Transfer
1161,2023-12-24,Clothing,T-Shirt,1,101.39,101.39,South,Diana,Bank Transfer
1162,2023-09-26,Groceries,Bread,6,377.78,2266.68,West,Bob,Credit Card
1163,2023-04-12,Groceries,Milk,15,569.26,8538.9,Central,Alice,Credit Card
1164,2023-04-06,Furniture,Chair,9,983.03,8847.27,South,Bob,Bank Transfer
1165,2023-08-14,Toys,Puzzle,10,90.28,902.8,South,Alice,Cash
1166,2023-05-22,Electronics,Tablet,8,480.51,3844.08,North,Ethan,Cash
1167,2023-01-05,Electronics,Tablet,2,101.36,202.72,North,Ethan,Cash
1168,2023-07-12,Toys,Action Figure,11,606.35,6669.85,West,Diana,Online
1169,2023-07-09,Clothing,Jacket,13,381.54,4960.02,South,Charlie,Cash
1170,2023-07-02,Clothing,T-Shirt,13,726.59,9445.67,North,Diana,Credit Card
1171,2023-01-14,Toys,Puzzle,8,371.59,2972.72,Central,Charlie,Bank Transfer
1172,2023-09-21,Groceries,Milk,1,635.61,635.61,North,Charlie,Cash
1173,2023-06-16,Groceries,Milk,13,740.51,9626.63,Central,Diana,Cash
1174,2023-06-28,Groceries,Eggs,10,609.14,6091.4,North,Diana,Credit Card
1175,2023-09-24,Toys,Puzzle,3,304.84,914.52,South,Diana,Bank Transfer
1176,2023-03-28,Groceries,Rice,8,247.14,1977.12,West,Ethan,Credit Card
1177,2023-12-04,Electronics,Laptop,6,929.36,5576.16,West,Alice,Online
1178,2023-07-16,Clothing,Jeans,4,667.15,2668.6,East,Diana,Bank Transfer
1179,2023-02-16,Clothing,Jeans,3,645.77,1937.31,Central,Ethan,Bank Transfer
1180,2023-07-15,Toys,Board Game,9,120.11,1080.99,South,Bob,Cash
1181,2023-02-27,Electronics,Tablet,4,574.97,2299.88,Central,Bob,Credit Card
1182,2023-06-10,Groceries,Rice,19,537.93,10220.67,East,Alice,Bank Transfer
1183,2023-08-05,Clothing,Jacket,20,592.82,11856.4,South,Ethan,Cash
1184,2023-07-22,Electronics,Headphones,10,838.03,8380.3,East,Bob,Bank Transfer
1185,2023-12-15,Groceries,Milk,5,748.32,3741.6,Central,Charlie,Cash
1186,2023-11-03,Clothing,Jacket,9,996.86,8971.74,Central,Alice,Bank Transfer
1187,2023-11-20,Furniture,Bookshelf,2,981.24,1962.48,East,Diana,Online
1188,2023-03-20,Furniture,Table,16,728.76,11660.16,North,Bob,Online
1189,2023-12-04,Furniture,Chair,11,425.33,4678.63,Central,Diana,Bank Transfer
1190,2023-06-28,Groceries,Eggs,10,285.95,2859.5,North,Ethan,Credit Card
1191,2023-12-25,Toys,Board Game,11,753.51,8288.61,North,Bob,Cash
1192,2023-12-30,Clothing,Shoes,5,444.67,2223.35,South,Ethan,Bank Transfer
1193,2023-05-30,Furniture,Table,1,365.41,365.41,South,Bob,Cash
1194,2023-12-14,Furniture,Bookshelf,2,100.57,201.14,West,Bob,Bank Transfer
1195,2023-04-02,Electronics,Laptop,19,436.65,8296.35,Central,Charlie,Credit Card
1196,2023-11-18,Groceries,Milk,8,399.66,3197.28,North,Alice,Online
1197,2023-12-19,Toys,Doll,15,865.57,12983.55,West,Alice,Bank Transfer
1198,2023-05-21,Groceries,Bread,4,87.22,348.88,North,Alice,Bank Transfer
1199,2023-11-25,Toys,Doll,19,987.41,18760.79,North,Ethan,Bank Transfer
1200,2023-05-21,Electronics,Smartphone,14,301.87,4226.18,West,Diana,Credit Card
1201,2023-02-20,Clothing,T-Shirt,13,813.8,10579.4,Central,Bob,Cash
1202,2023-07-21,Toys,Board Game,19,541.29,10284.51,North,Ethan,Cash
1203,2023-04-17,Electronics,Smartphone,1,556.95,556.95,Central,Bob,Online
1204,2023-03-04,Electronics,Smartphone,6,92.38,554.28,Central,Bob,Online
1205,2023-01-18,Electronics,Laptop,12,966.44,11597.28,Central,Charlie,Credit Card
1206,2023-08-05,Electronics,Smartphone,17,905.1,15386.7,East,Alice,Online
1207,2023-12-04,Toys,Board Game,16,696.63,11146.08,South,Ethan,Online
1208,2023-11-07,Toys,Doll,8,41.55,332.4,North,Alice,Credit Card
1209,2023-06-03,Furniture,Table,7,593.82,4156.74,Central,Ethan,Online
1210,2023-03-07,Toys,Board Game,9,264.37,2379.33,North,Ethan,Credit Card
1211,2023-07-24,Groceries,Rice,5,538.22,2691.1,East,Diana,Cash
1212,2023-11-19,Clothing,Jeans,17,606.92,10317.64,East,Ethan,Bank Transfer
1213,2023-03-20,Clothing,Shoes,20,251.26,5025.2,West,Alice,Online
1214,2023-03-05,Toys,Puzzle,3,332.71,998.13,Central,Diana,Cash
1215,2023-07-05,Clothing,Jacket,9,14.81,133.29,South,Bob,Bank Transfer
1216,2023-04-24,Groceries,Rice,17,729.69,12404.73,North,Bob,Online
1217,2023-10-29,Groceries,Rice,19,866.07,16455.33,Central,Charlie,Online
1218,2023-11-08,Electronics,Laptop,13,184.77,2402.01,South,Charlie,Bank Transfer
1219,2023-09-02,Toys,Doll,17,714.66,12149.22,East,Alice,Credit Card
1220,2023-03-15,Groceries,Bread,8,679.82,5438.56,North,Charlie,Bank Transfer
1221,2023-12-28,Groceries,Milk,15,504.72,7570.8,West,Charlie,Online
1222,2023-08-08,Toys,Doll,10,409.48,4094.8,East,Alice,Online
1223,2023-02-16,Electronics,Laptop,6,577.44,3464.64,South,Alice,Cash
1224,2023-05-27,Toys,Board Game,17,932.78,15857.26,North,Diana,Credit Card
1225,2023-09-03,Groceries,Rice,20,194.23,3884.6,West,Alice,Cash
1226,2024-01-01,Groceries,Bread,20,47.14,942.8,South,Ethan,Bank Transfer
1227,2023-03-28,Toys,Doll,12,840.21,10082.52,South,Alice,Online
1228,2023-01-27,Groceries,Eggs,12,969.88,11638.56,West,Bob,Online
1229,2023-12-14,Furniture,Chair,16,297.08,4753.28,East,Charlie,Credit Card
1230,2023-01-02,Toys,Board Game,17,826.6,14052.2,South,Charlie,Cash
1231,2023-08-26,Toys,Board Game,1,617.45,617.45,North,Charlie,Online
1232,2023-06-02,Clothing,T-Shirt,6,405.06,2430.36,North,Charlie,Cash
1233,2023-02-21,Groceries,Eggs,17,516.75,8784.75,South,Alice,Credit Card
1234,2023-07-30,Electronics,Headphones,9,229.96,2069.64,North,Bob,Bank Transfer
1235,2023-07-11,Clothing,Jacket,18,812.49,14624.82,West,Bob,Cash
1236,2023-08-13,Groceries,Milk,14,10.78,150.92,South,Charlie,Credit Card
1237,2023-02-26,Furniture,Sofa,13,423.95,5511.35,North,Bob,Online
1238,2023-01-17,Furniture,Table,4,423.99,1695.96,West,Charlie,Bank Transfer
1239,2023-12-16,Furniture,Sofa,13,135.76,1764.88,West,Ethan,Cash
1240,2023-01-11,Furniture,Table,1,768.55,768.55,East,Ethan,Credit Card
1241,2023-01-27,Clothing,Shoes,14,482.79,6759.06,Central,Alice,Online
1242,2023-09-06,Electronics,Headphones,5,730.6,3653,South,Ethan,Credit Card
1243,2023-05-08,Clothing,T-Shirt,14,202.42,2833.88,East,Bob,Cash
1244,2023-12-25,Toys,Doll,5,233.24,1166.2,South,Ethan,Credit Card
1245,2023-07-25,Electronics,Tablet,14,22.57,315.98,South,Bob,Credit Card
1246,2023-02-16,Electronics,Headphones,10,701.66,7016.6,West,Ethan,Credit Card
1247,2023-04-24,Clothing,Shoes,17,429.94,7308.98,West,Alice,Cash
1248,2023-06-05,Electronics,Tablet,12,713.03,8556.36,East,Charlie,Credit Card
1249,2023-06-13,Electronics,Smartphone,2,662.13,1324.26,North,Alice,Online
1250,2023-04-19,Clothing,Shoes,4,433.75,1735,East,Ethan,Online
1251,2023-09-09,Clothing,Jacket,4,670.6,2682.4,East,Alice,Credit Card
1252,2023-06-19,Clothing,Jacket,20,374.73,7494.6,Central,Ethan,Online
1253,2023-04-18,Toys,Board Game,5,631.41,3157.05,North,Alice,Cash
1254,2023-01-22,Toys,Doll,4,79.51,318.04,South,Diana,Online
1255,2023-06-04,Groceries,Milk,2,132.19,264.38,Central,Bob,Bank Transfer
1256,2023-10-09,Clothing,Jacket,4,911.29,3645.16,East,Diana,Cash
1257,2023-09-05,Groceries,Rice,9,698.22,6283.98,South,Ethan,Credit Card
1258,2023-05-29,Electronics,Laptop,16,686.27,10980.32,South,Diana,Cash
1259,2023-03-26,Groceries,Eggs,13,609.18,7919.34,Central,Diana,Credit Card
1260,2023-04-05,Electronics,Smartphone,19,698.24,13266.56,Central,Bob,Bank Transfer
1261,2023-09-15,Toys,Action Figure,10,709.71,7097.1,East,Bob,Cash
1262,2023-03-29,Furniture,Chair,10,43.9,439,Central,Bob,Credit Card
1263,2023-05-23,Furniture,Sofa,7,536.92,3758.44,North,Bob,Cash
1264,2023-11-29,Clothing,Jacket,18,267.72,4818.96,East,Alice,Credit Card
1265,2023-07-29,Toys,Action Figure,1,824.81,824.81,East,Alice,Credit Card
1266,2023-05-24,Furniture,Sofa,19,110.91,2107.29,North,Ethan,Bank Transfer
1267,2023-12-01,Clothing,Jeans,11,272.45,2996.95,West,Bob,Bank Transfer
1268,2023-03-21,Groceries,Milk,5,902.66,4513.3,West,Charlie,Cash
1269,2023-09-11,Furniture,Bookshelf,7,571.81,4002.67,South,Bob,Credit Card
1270,2023-11-28,Clothing,T-Shirt,6,818.41,4910.46,East,Bob,Credit Card
1271,2023-02-05,Furniture,Chair,15,909.59,13643.85,West,Bob,Bank Transfer
1272,2023-02-21,Toys,Doll,4,380.99,1523.96,North,Ethan,Cash
1273,2023-02-26,Electronics,Laptop,3,271.32,813.96,South,Bob,Cash
1274,2023-01-05,Electronics,Tablet,5,483.02,2415.1,North,Bob,Bank Transfer
1275,2023-03-25,Clothing,Jacket,8,60.6,484.8,West,Bob,Online
1276,2023-11-18,Toys,Puzzle,4,546.92,2187.68,North,Alice,Cash
1277,2023-09-19,Groceries,Milk,1,230.54,230.54,North,Bob,Bank Transfer
1278,2023-03-17,Clothing,Jacket,4,494.36,1977.44,South,Diana,Cash
1279,2023-04-25,Electronics,Tablet,20,337.06,6741.2,East,Alice,Online
1280,2023-02-13,Electronics,Smartphone,17,338.17,5748.89,South,Diana,Credit Card
1281,2023-12-14,Groceries,Milk,10,351.64,3516.4,East,Ethan,Cash
1282,2023-05-19,Groceries,Bread,1,862.41,862.41,East,Alice,Credit Card
1283,2023-12-02,Furniture,Sofa,15,722.74,10841.1,South,Diana,Bank Transfer
1284,2023-02-04,Electronics,Headphones,3,326.44,979.32,East,Bob,Credit Card
1285,2023-04-04,Groceries,Bread,14,483.88,6774.32,East,Diana,Bank Transfer
1286,2023-11-05,Clothing,Jeans,14,551.59,7722.26,South,Diana,Bank Transfer
1287,2023-09-30,Toys,Doll,19,716.35,13610.65,West,Alice,Credit Card
1288,2023-12-26,Electronics,Smartphone,7,993.94,6957.58,East,Alice,Cash
1289,2023-07-05,Toys,Board Game,2,911.81,1823.62,South,Alice,Online
1290,2023-03-13,Clothing,Shoes,14,246.28,3447.92,South,Ethan,Credit Card
1291,2023-01-29,Furniture,Chair,1,697.64,697.64,South,Diana,Bank Transfer
1292,2023-07-10,Electronics,Laptop,16,838.25,13412,Central,Alice,Credit Card
1293,2023-01-16,Furniture,Sofa,8,81.68,653.44,South,Alice,Bank Transfer
1294,2023-03-18,Furniture,Bookshelf,10,472.83,4728.3,South,Ethan,Online
1295,2023-08-16,Electronics,Tablet,2,881.75,1763.5,North,Bob,Cash
1296,2023-11-06,Furniture,Table,14,681.5,9541,North,Diana,Bank Transfer
1297,2023-10-11,Clothing,Jacket,6,275.47,1652.82,South,Diana,Cash
1298,2023-09-25,Groceries,Milk,20,60.72,1214.4,South,Diana,Bank Transfer
1299,2023-04-05,Toys,Puzzle,11,654.44,7198.84,West,Diana,Bank Transfer
1300,2023-07-14,Furniture,Chair,7,273.57,1914.99,East,Diana,Cash
1301,2023-02-09,Clothing,Jacket,10,166.95,1669.5,North,Bob,Cash
1302,2023-02-03,Furniture,Chair,18,205.72,3702.96,East,Bob,Cash
1303,2023-05-04,Clothing,T-Shirt,2,565.92,1131.84,Central,Ethan,Bank Transfer
1304,2023-01-24,Electronics,Tablet,1,980.64,980.64,North,Charlie,Online
1305,2023-07-23,Toys,Doll,12,973.98,11687.76,East,Diana,Cash
1306,2023-06-19,Groceries,Rice,1,589.24,589.24,Central,Bob,Bank Transfer
1307,2023-09-02,Toys,Puzzle,5,683.96,3419.8,East,Bob,Cash
1308,2023-11-17,Electronics,Smartphone,6,993.45,5960.7,South,Bob,Online
1309,2023-08-18,Furniture,Sofa,20,856.67,17133.4,East,Charlie,Bank Transfer
1310,2023-01-21,Groceries,Milk,20,79.62,1592.4,South,Ethan,Credit Card
1311,2023-10-18,Groceries,Rice,10,549.4,5494,North,Bob,Cash
1312,2023-09-13,Electronics,Headphones,10,165.67,1656.7,East,Bob,Online
1313,2023-10-23,Clothing,Jacket,6,712.1,4272.6,North,Alice,Bank Transfer
1314,2023-05-13,Groceries,Bread,4,971.82,3887.28,West,Bob,Bank Transfer
1315,2023-01-21,Clothing,Jacket,20,917.55,18351,West,Diana,Credit Card
1316,2023-08-14,Clothing,Jacket,14,508.41,7117.74,East,Alice,Online
1317,2023-12-16,Electronics,Laptop,1,158.79,158.79,South,Ethan,Cash
1318,2023-05-29,Groceries,Milk,3,226.94,680.82,Central,Diana,Bank Transfer
1319,2023-12-09,Electronics,Tablet,18,900.63,16211.34,West,Diana,Bank Transfer
1320,2023-02-25,Electronics,Smartphone,14,203.47,2848.58,North,Diana,Online
1321,2023-02-03,Clothing,Jacket,7,703.78,4926.46,Central,Diana,Bank Transfer
1322,2023-02-28,Clothing,Shoes,5,948.79,4743.95,North,Ethan,Credit Card
1323,2023-11-24,Furniture,Sofa,20,775.33,15506.6,Central,Alice,Cash
1324,2023-07-05,Groceries,Eggs,7,868.68,6080.76,South,Alice,Bank Transfer
1325,2023-05-19,Clothing,Jeans,3,277.54,832.62,North,Bob,Cash
1326,2023-06-02,Groceries,Eggs,9,188.16,1693.44,Central,Bob,Cash
1327,2023-02-17,Groceries,Bread,7,352.53,2467.71,East,Bob,Bank Transfer
1328,2023-09-04,Groceries,Milk,19,392.19,7451.61,West,Charlie,Cash
1329,2023-10-15,Toys,Doll,20,148.89,2977.8,North,Ethan,Online
1330,2023-01-08,Furniture,Bookshelf,11,118.04,1298.44,South,Diana,Bank Transfer
1331,2023-05-15,Toys,Puzzle,15,640.72,9610.8,West,Bob,Cash
1332,2023-01-19,Furniture,Table,6,602.94,3617.64,West,Ethan,Credit Card
1333,2023-06-28,Furniture,Table,12,814.71,9776.52,Central,Alice,Cash
1334,2023-06-04,Clothing,T-Shirt,14,413.33,5786.62,West,Diana,Online
1335,2023-10-05,Groceries,Bread,15,431.24,6468.6,North,Bob,Credit Card
1336,2023-10-11,Toys,Doll,13,288.6,3751.8,Central,Diana,Bank Transfer
1337,2023-11-21,Clothing,T-Shirt,3,651.38,1954.14,North,Alice,Bank Transfer
1338,2023-02-23,Groceries,Rice,19,806.84,15329.96,West,Ethan,Online
1339,2023-08-04,Furniture,Table,13,118.93,1546.09,West,Ethan,Bank Transfer
1340,2023-03-05,Clothing,Shoes,1,939.92,939.92,West,Diana,Credit Card
1341,2023-09-17,Clothing,Jacket,14,674.93,9449.02,East,Charlie,Cash
1342,2023-08-01,Electronics,Laptop,12,841.57,10098.84,North,Bob,Online
1343,2023-06-21,Furniture,Bookshelf,13,196.7,2557.1,South,Ethan,Bank Transfer
1344,2023-01-27,Toys,Board Game,6,406.1,2436.6,South,Diana,Online
1345,2023-09-22,Furniture,Bookshelf,5,506.74,2533.7,South,Alice,Bank Transfer
1346,2023-11-18,Clothing,Jeans,3,97.8,293.4,East,Bob,Bank Transfer
1347,2023-01-06,Toys,Doll,18,920.99,16577.82,North,Ethan,Cash
1348,2023-10-20,Groceries,Rice,12,190.62,2287.44,South,Diana,Credit Card
1349,2023-06-02,Furniture,Table,2,278.59,557.18,West,Charlie,Credit Card
1350,2023-11-18,Electronics,Laptop,20,127.07,2541.4,North,Diana,Credit Card
1351,2023-05-25,Clothing,Jeans,16,845.4,13526.4,North,Alice,Credit Card
